,AUROC,AUPR-IN,AUPR-OUT,FPR95TPR,Method,Dataset,Seed
342,0.964461088180542,0.9987635612487793,0.7237349152565002,0.13124999403953552,Ensemble,ImageNetR,3
343,0.9838445782661438,0.9995242357254028,0.7793183326721191,0.08500000089406967,ReAct,ImageNetR,3
344,0.9392379522323608,0.9979908466339111,0.5414936542510986,0.25999999046325684,MSP,ImageNetR,3
345,0.9687570333480835,0.9990396499633789,0.6290616989135742,0.15125000476837158,Energy,ImageNetR,3
346,0.989937424659729,0.9997014999389648,0.8808566927909851,0.04625000059604645,Mahalanobis,ImageNetR,3
347,0.9970183968544006,0.9999166131019592,0.9368892908096313,0.007499999832361937,ViM,ImageNetR,3
348,0.9562410712242126,0.9986279010772705,0.5654780268669128,0.21875,Entropy,ImageNetR,3
349,0.9650343656539917,0.9988977909088135,0.6235495209693909,0.1550000011920929,MaxLogit,ImageNetR,3
350,0.9128801822662354,0.9869901537895203,0.7908059358596802,0.20749999582767487,LogicOOD,ImageNetA,3
351,0.9384975433349609,0.9928141832351685,0.8488594889640808,0.12999999523162842,LogicOOD+,ImageNetA,3
352,0.9071279764175415,0.986332893371582,0.7691399455070496,0.2549999952316284,T-LogicOOD,ImageNetA,3
353,0.9373273849487305,0.9926903247833252,0.8403375148773193,0.13500000536441803,T-LogicOOD+,ImageNetA,3
354,0.7253888249397278,0.9689748287200928,0.5459024906158447,1.0,Logic,ImageNetA,3
355,0.8916304111480713,0.9883933067321777,0.6786343455314636,1.0,Logic+,ImageNetA,3
356,0.9488409757614136,0.9928281307220459,0.80628901720047,0.20250000059604645,Ensemble,ImageNetA,3
357,0.9808131456375122,0.997677206993103,0.9024918079376221,0.09000000357627869,ReAct,ImageNetA,3
358,0.9361241459846497,0.9913706183433533,0.7609713673591614,0.2549999952316284,MSP,ImageNetA,3
359,0.9603255987167358,0.9949857592582703,0.805342972278595,0.18125000596046448,Energy,ImageNetA,3
360,0.9758256077766418,0.9968136548995972,0.9026740789413452,0.10374999791383743,Mahalanobis,ImageNetA,3
361,0.9934051632881165,0.9992048144340515,0.9632288217544556,0.027499999850988388,ViM,ImageNetA,3
362,0.9522656798362732,0.9938250184059143,0.7878697514533997,0.21250000596046448,Entropy,ImageNetA,3
363,0.9579290747642517,0.9945695400238037,0.8040944337844849,0.17874999344348907,MaxLogit,ImageNetA,3
364,0.9063177704811096,0.9808939695358276,0.810578465461731,0.21250000596046448,LogicOOD,NINCO,3
365,0.9405574798583984,0.9912228584289551,0.884592592716217,0.11999999731779099,LogicOOD+,NINCO,3
366,0.9008284211158752,0.9800840020179749,0.793155312538147,0.23874999582767487,T-LogicOOD,NINCO,3
367,0.9399001598358154,0.9911346435546875,0.8812263607978821,0.11999999731779099,T-LogicOOD+,NINCO,3
368,0.6792985796928406,0.9535536766052246,0.5511187314987183,1.0,Logic,NINCO,3
369,0.895092248916626,0.9859268069267273,0.7169457674026489,1.0,Logic+,NINCO,3
370,0.9449752569198608,0.9901224374771118,0.8285633325576782,0.20499999821186066,Ensemble,NINCO,3
371,0.983052670955658,0.9974419474601746,0.9245896339416504,0.08624999970197678,ReAct,NINCO,3
372,0.9462395310401917,0.990899920463562,0.8227518200874329,0.2199999988079071,MSP,NINCO,3
373,0.9670394062995911,0.9948021173477173,0.8599781394004822,0.1574999988079071,Energy,NINCO,3
374,0.9709950685501099,0.9954838156700134,0.8808265328407288,0.14124999940395355,Mahalanobis,NINCO,3
375,0.9926480054855347,0.9989058971405029,0.9651299118995667,0.029999999329447746,ViM,NINCO,3
376,0.9603473544120789,0.9935537576675415,0.8480066061019897,0.17624999582767487,Entropy,NINCO,3
377,0.9652243852615356,0.9943801760673523,0.8597599864006042,0.15000000596046448,MaxLogit,NINCO,3
378,0.9143081307411194,0.9885947704315186,0.8460909724235535,0.14249999821186066,LogicOOD,iNaturalist,3
379,0.9252018928527832,0.9914734363555908,0.8659819960594177,0.13124999403953552,LogicOOD+,iNaturalist,3
380,0.9109919667243958,0.9883120059967041,0.8252873420715332,0.17874999344348907,T-LogicOOD,iNaturalist,3
381,0.9232149124145508,0.9913102388381958,0.8496097326278687,0.14749999344348907,T-LogicOOD+,iNaturalist,3
382,0.652649998664856,0.9685649871826172,0.5109696984291077,1.0,Logic,iNaturalist,3
383,0.7396500110626221,0.9777029752731323,0.5286946892738342,1.0,Logic+,iNaturalist,3
384,0.9610369801521301,0.9957197904586792,0.8682237267494202,0.1274999976158142,Ensemble,iNaturalist,3
385,0.9944667220115662,0.9995033144950867,0.9673131704330444,0.023749999701976776,ReAct,iNaturalist,3
386,0.969592273235321,0.997090220451355,0.859795868396759,0.14624999463558197,MSP,iNaturalist,3
387,0.9846388101577759,0.998550295829773,0.9185978174209595,0.06750000268220901,Energy,iNaturalist,3
388,0.9474694132804871,0.9942072033882141,0.8098745346069336,0.20000000298023224,Mahalanobis,iNaturalist,3
389,0.9891996383666992,0.9988128542900085,0.9623207449913025,0.04125000163912773,ViM,iNaturalist,3
390,0.980354368686676,0.9981499910354614,0.8943318128585815,0.09125000238418579,Entropy,iNaturalist,3
391,0.9834000468254089,0.9984257221221924,0.9153362512588501,0.07124999910593033,MaxLogit,iNaturalist,3
392,0.9283285140991211,0.9918655753135681,0.8611462712287903,0.1274999976158142,LogicOOD,FoolingImages,4
393,0.952720046043396,0.9961435794830322,0.931954562664032,0.09000000357627869,LogicOOD+,FoolingImages,4
394,0.9227118492126465,0.9914008975028992,0.8250906467437744,0.18000000715255737,T-LogicOOD,FoolingImages,4
395,0.9521613121032715,0.9961000680923462,0.924202024936676,0.09000000357627869,T-LogicOOD+,FoolingImages,4
396,0.7415750026702881,0.9780131578445435,0.5316665172576904,1.0,Logic,FoolingImages,4
397,0.9409999251365662,0.9952864646911621,0.8194444179534912,0.09000000357627869,Logic+,FoolingImages,4
398,0.9632952213287354,0.9956398606300354,0.8785090446472168,0.11249999701976776,Ensemble,FoolingImages,4
399,0.9902652502059937,0.9991134405136108,0.9379057288169861,0.04625000059604645,ReAct,FoolingImages,4
400,0.9445568919181824,0.9946516156196594,0.7234004139900208,0.24375000596046448,MSP,FoolingImages,4
401,0.971596896648407,0.9973574876785278,0.8126040101051331,0.13625000417232513,Energy,FoolingImages,4
402,0.999851405620575,0.9999878406524658,0.9986358880996704,0.0012499999720603228,Mahalanobis,FoolingImages,4
403,0.9999340176582336,0.999994695186615,0.9991337656974792,0.0,ViM,FoolingImages,4
404,0.9596778154373169,0.9961776733398438,0.7586459517478943,0.17624999582767487,Entropy,FoolingImages,4
405,0.9685747027397156,0.9970281720161438,0.808684229850769,0.14249999821186066,MaxLogit,FoolingImages,4
406,0.9324043989181519,0.9865589141845703,0.8986089825630188,0.11249999701976776,LogicOOD,Textures,4
407,0.9513020515441895,0.9927924275398254,0.9361047148704529,0.09000000357627869,LogicOOD+,Textures,4
408,0.9288185834884644,0.9860550165176392,0.8771730661392212,0.13625000417232513,T-LogicOOD,Textures,4
409,0.9505507349967957,0.992691159248352,0.9287853240966797,0.09000000357627869,T-LogicOOD+,Textures,4
410,0.7500398755073547,0.9639956951141357,0.5807240009307861,1.0,Logic,Textures,4
411,0.9253013134002686,0.9896155595779419,0.8030171990394592,1.0,Logic+,Textures,4
412,0.9759055376052856,0.9952943921089172,0.9313609004020691,0.07999999821186066,Ensemble,Textures,4
413,0.9949348568916321,0.9992229342460632,0.9728872776031494,0.016249999403953552,ReAct,Textures,4
414,0.963869035243988,0.9941146373748779,0.854259192943573,0.16750000417232513,MSP,Textures,4
415,0.9860203266143799,0.9977834224700928,0.9271029233932495,0.05874999985098839,Energy,Textures,4
416,0.997431755065918,0.9996215105056763,0.9870886206626892,0.012500000186264515,Mahalanobis,Textures,4
417,0.9992055296897888,0.9998846054077148,0.995553195476532,0.0037499999161809683,ViM,Textures,4
418,0.9770894646644592,0.9963547587394714,0.8901731967926025,0.10125000029802322,Entropy,Textures,4
419,0.9831876158714294,0.9972955584526062,0.9198248982429504,0.06875000149011612,MaxLogit,Textures,4
420,0.9276953935623169,0.9615675210952759,0.9223331212997437,0.13124999403953552,LogicOOD,ImageNetO,4
421,0.9527593851089478,0.9812526106834412,0.9619604349136353,0.09000000357627869,LogicOOD+,ImageNetO,4
422,0.9233539700508118,0.959951639175415,0.9125120043754578,0.18250000476837158,T-LogicOOD,ImageNetO,4
423,0.952354371547699,0.9811100959777832,0.9607660174369812,0.09000000357627869,T-LogicOOD+,ImageNetO,4
424,0.749875009059906,0.9127688407897949,0.7031618356704712,1.0,Logic,ImageNetO,4
425,0.9397500157356262,0.9777413010597229,0.9292005896568298,0.09000000357627869,Logic+,ImageNetO,4
426,0.9604132175445557,0.9762245416641235,0.9428775310516357,0.12250000238418579,Ensemble,ImageNetO,4
427,0.9913712739944458,0.9959302544593811,0.9846391677856445,0.04125000163912773,ReAct,ImageNetO,4
428,0.9499228000640869,0.9758472442626953,0.9152970314025879,0.20000000298023224,MSP,ImageNetO,4
429,0.9749979972839355,0.9877241849899292,0.9539199471473694,0.10999999940395355,Energy,ImageNetO,4
430,0.9978880882263184,0.9991133213043213,0.995599627494812,0.011250000447034836,Mahalanobis,ImageNetO,4
431,0.9997849464416504,0.9999134540557861,0.9994916915893555,0.0012499999720603228,ViM,ImageNetO,4
432,0.9650168418884277,0.9828046560287476,0.9381704926490784,0.14000000059604645,Entropy,ImageNetO,4
433,0.9724668264389038,0.9864507913589478,0.9511705636978149,0.11375000327825546,MaxLogit,ImageNetO,4
434,0.924492359161377,0.9972163438796997,0.6995226740837097,0.14749999344348907,LogicOOD,ImageNetR,4
435,0.9483476877212524,0.9985615611076355,0.7722770571708679,0.09000000357627869,LogicOOD+,ImageNetR,4
436,0.9175390005111694,0.9970194101333618,0.6289466023445129,0.20624999701976776,T-LogicOOD,ImageNetR,4
437,0.9469135403633118,0.9985235333442688,0.724223256111145,0.09000000357627869,T-LogicOOD+,ImageNetR,4
438,0.7514583468437195,0.9927049875259399,0.4848614037036896,1.0,Logic,ImageNetR,4
439,0.9292833209037781,0.998070240020752,0.6164506077766418,1.0,Logic+,ImageNetR,4
440,0.9570921659469604,0.9983245134353638,0.7068736553192139,0.13625000417232513,Ensemble,ImageNetR,4
441,0.9822057485580444,0.9994533061981201,0.7626922726631165,0.08250000327825546,ReAct,ImageNetR,4
442,0.932547390460968,0.9977487325668335,0.48298782110214233,0.29124999046325684,MSP,ImageNetR,4
443,0.9652832746505737,0.9988914132118225,0.5862070322036743,0.1837500035762787,Energy,ImageNetR,4
444,0.9908792972564697,0.9997294545173645,0.8849032521247864,0.04374999925494194,Mahalanobis,ImageNetR,4
445,0.9972665905952454,0.9999257326126099,0.9315707683563232,0.004999999888241291,ViM,ImageNetR,4
446,0.9502050876617432,0.9983744621276855,0.507718563079834,0.2524999976158142,Entropy,ImageNetR,4
447,0.9614810943603516,0.9987492561340332,0.58025062084198,0.18250000476837158,MaxLogit,ImageNetR,4
448,0.9144716262817383,0.9874536991119385,0.7785522937774658,0.20874999463558197,LogicOOD,ImageNetA,4
449,0.9397479891777039,0.9929533004760742,0.8382697105407715,0.1274999976158142,LogicOOD+,ImageNetA,4
450,0.9087244868278503,0.9867995977401733,0.7576903700828552,0.23999999463558197,T-LogicOOD,ImageNetA,4
451,0.9383605718612671,0.9928067326545715,0.8281911015510559,0.14374999701976776,T-LogicOOD+,ImageNetA,4
452,0.7335514426231384,0.9701303243637085,0.5499372482299805,1.0,Logic,ImageNetA,4
453,0.8917892575263977,0.9884361624717712,0.6769236922264099,1.0,Logic+,ImageNetA,4
454,0.9430195093154907,0.9911722540855408,0.7905266284942627,0.20999999344348907,Ensemble,ImageNetA,4
455,0.9769536852836609,0.9970495104789734,0.8877716064453125,0.10000000149011612,ReAct,ImageNetA,4
456,0.9254812002182007,0.9898387789726257,0.7213392853736877,0.3087500035762787,MSP,ImageNetA,4
457,0.9512531757354736,0.9936152100563049,0.7610718607902527,0.24250000715255737,Energy,ImageNetA,4
458,0.9793041348457336,0.9972972273826599,0.9146836400032043,0.09000000357627869,Mahalanobis,ImageNetA,4
459,0.9942024350166321,0.9993435144424438,0.9634009003639221,0.032499998807907104,ViM,ImageNetA,4
460,0.9419249296188354,0.992171049118042,0.7478508353233337,0.2824999988079071,Entropy,ImageNetA,4
461,0.949275016784668,0.9932652115821838,0.761787474155426,0.22624999284744263,MaxLogit,ImageNetA,4
462,0.9073947668075562,0.9812845587730408,0.8083898425102234,0.21250000596046448,LogicOOD,NINCO,4
463,0.9411737322807312,0.99124675989151,0.8758282661437988,0.1274999976158142,LogicOOD+,NINCO,4
464,0.9022313952445984,0.9805475473403931,0.7902030944824219,0.23874999582767487,T-LogicOOD,NINCO,4
465,0.9402475357055664,0.9911250472068787,0.8698769807815552,0.13124999403953552,T-LogicOOD+,NINCO,4
466,0.6825343370437622,0.954328715801239,0.5534528493881226,1.0,Logic,NINCO,4
467,0.891213595867157,0.9854379892349243,0.7066687941551208,1.0,Logic+,NINCO,4
468,0.9395290613174438,0.9878945350646973,0.8233768939971924,0.21250000596046448,Ensemble,NINCO,4
469,0.9797553420066833,0.996792197227478,0.9160717725753784,0.09749999642372131,ReAct,NINCO,4
470,0.9403652548789978,0.9899724721908569,0.7948887944221497,0.2487500011920929,MSP,NINCO,4
471,0.9628080129623413,0.9939675331115723,0.8407377600669861,0.1899999976158142,Energy,NINCO,4
472,0.9722582697868347,0.9956944584846497,0.8818023204803467,0.13500000536441803,Mahalanobis,NINCO,4
473,0.9931910634040833,0.9990271329879761,0.9648616909980774,0.03375000134110451,ViM,NINCO,4
474,0.9540601968765259,0.9923040866851807,0.8224800825119019,0.19750000536441803,Entropy,NINCO,4
475,0.9613537788391113,0.9936361908912659,0.8413729071617126,0.18125000596046448,MaxLogit,NINCO,4
476,0.9137288331985474,0.9885591864585876,0.832000732421875,0.14875000715255737,LogicOOD,iNaturalist,4
477,0.9233592748641968,0.9910482168197632,0.8491995930671692,0.13625000417232513,LogicOOD+,iNaturalist,4
478,0.9100185632705688,0.9882715344429016,0.8080942630767822,0.1887499988079071,T-LogicOOD,iNaturalist,4
479,0.9208697080612183,0.9908559322357178,0.8290334939956665,0.16500000655651093,T-LogicOOD+,iNaturalist,4
480,0.6500250101089478,0.9683960676193237,0.5121937394142151,1.0,Logic,iNaturalist,4
481,0.7216499447822571,0.976054310798645,0.5258032083511353,1.0,Logic+,iNaturalist,4
482,0.9521631598472595,0.9938961267471313,0.8501768112182617,0.13500000536441803,Ensemble,iNaturalist,4
483,0.9910510182380676,0.9991447925567627,0.9518167972564697,0.03500000014901161,ReAct,iNaturalist,4
484,0.962031900882721,0.9962945580482483,0.8214561343193054,0.16875000298023224,MSP,iNaturalist,4
485,0.9803647994995117,0.9980700016021729,0.8891353011131287,0.07999999821186066,Energy,iNaturalist,4
486,0.9575503468513489,0.9953888058662415,0.844451904296875,0.1574999988079071,Mahalanobis,iNaturalist,4
487,0.9920132160186768,0.9992318749427795,0.9649602770805359,0.04125000163912773,ViM,iNaturalist,4
488,0.9734851717948914,0.99735426902771,0.8607968688011169,0.10625000298023224,Entropy,iNaturalist,4
489,0.9788433313369751,0.997910737991333,0.8868488073348999,0.0925000011920929,MaxLogit,iNaturalist,4
490,0.9346780776977539,0.9933501482009888,0.8733967542648315,0.1287499964237213,LogicOOD,FoolingImages,5
491,0.9526434540748596,0.9961646795272827,0.9365831017494202,0.09125000238418579,LogicOOD+,FoolingImages,5
492,0.9307295083999634,0.9930216073989868,0.8455731868743896,0.15125000476837158,T-LogicOOD,FoolingImages,5
493,0.9522185325622559,0.9961314797401428,0.9307212233543396,0.09125000238418579,T-LogicOOD+,FoolingImages,5
494,0.8074250221252441,0.9839984774589539,0.5569090247154236,1.0,Logic,FoolingImages,5
495,0.9441250562667847,0.9955419301986694,0.8477760553359985,0.09125000238418579,Logic+,FoolingImages,5
496,0.9592047333717346,0.995019257068634,0.869846522808075,0.12125000357627869,Ensemble,FoolingImages,5
497,0.9907236695289612,0.9991886019706726,0.9438862800598145,0.04749999940395355,ReAct,FoolingImages,5
498,0.9480135440826416,0.9949997663497925,0.7512357234954834,0.2212499976158142,MSP,FoolingImages,5
499,0.9726282358169556,0.9974697828292847,0.8195387125015259,0.10875000059604645,Energy,FoolingImages,5
500,0.9999048113822937,0.9999923706054688,0.9989590644836426,0.0,Mahalanobis,FoolingImages,5
501,0.9999375343322754,0.9999949932098389,0.9992890954017639,0.0,ViM,FoolingImages,5
502,0.9636016488075256,0.9966099262237549,0.7899490594863892,0.1574999988079071,Entropy,FoolingImages,5
503,0.9705734252929688,0.997261643409729,0.817764401435852,0.11375000327825546,MaxLogit,FoolingImages,5
504,0.9351332187652588,0.9878979325294495,0.9051433205604553,0.11375000327825546,LogicOOD,Textures,5
