,AUROC,AUPR-IN,AUPR-OUT,FPR95TPR,Method,Dataset,Seed
293,0.9340192675590515,0.9874574542045593,0.7997070550918579,0.26124998927116394,Mahalanobis,Textures,5
294,0.9692956209182739,0.9935615062713623,0.9335240125656128,0.08624999970197678,ViM,Textures,5
295,0.9979356527328491,0.9996998906135559,0.9883835315704346,0.004999999888241291,Entropy,Textures,5
296,0.998336911201477,0.999753475189209,0.9917694330215454,0.0062500000931322575,MaxLogit,Textures,5
297,0.9522168636322021,0.975937008857727,0.9550630450248718,0.07874999940395355,Logic-based,ImageNetO,5
298,0.9633543491363525,0.9856243133544922,0.9730625152587891,0.07249999791383743,Logic-based-OE,ImageNetO,5
299,0.8148750066757202,0.9377517700195312,0.7515856623649597,1.0,Logic-only,ImageNetO,5
300,0.9589999914169312,0.9844202399253845,0.9616235494613647,0.07249999791383743,Logic-only-OE,ImageNetO,5
301,0.9917131066322327,0.9962223768234253,0.9857001900672913,0.03999999910593033,Ensemble,ImageNetO,5
302,0.9899293184280396,0.9955568313598633,0.980437695980072,0.03999999910593033,MSP,ImageNetO,5
303,0.9981467723846436,0.9992371797561646,0.9959246516227722,0.004999999888241291,Energy,ImageNetO,5
304,0.9696556329727173,0.9843827486038208,0.9502257108688354,0.10625000298023224,Mahalanobis,ImageNetO,5
305,0.9855630993843079,0.9923188090324402,0.9786269068717957,0.05375000089406967,ViM,ImageNetO,5
306,0.9960969090461731,0.9983974695205688,0.9912370443344116,0.013749999925494194,Entropy,ImageNetO,5
307,0.996952474117279,0.9986998438835144,0.9938303828239441,0.012500000186264515,MaxLogit,ImageNetO,5
308,0.9485853314399719,0.9982466697692871,0.80739426612854,0.09375,Logic-based,ImageNetR,5
309,0.9600716829299927,0.9989013075828552,0.8469918370246887,0.07249999791383743,Logic-based-OE,ImageNetR,5
310,0.8171749711036682,0.9948338270187378,0.5040992498397827,1.0,Logic-only,ImageNetR,5
311,0.9455499649047852,0.9985260963439941,0.6669816374778748,0.07249999791383743,Logic-only-OE,ImageNetR,5
312,0.9799745082855225,0.9993271827697754,0.8225305080413818,0.07750000059604645,Ensemble,ImageNetR,5
313,0.9624277353286743,0.9988008737564087,0.6202114224433899,0.18000000715255737,MSP,ImageNetR,5
314,0.9861294031143188,0.9995988607406616,0.7456242442131042,0.057500001043081284,Energy,ImageNetR,5
315,0.9820379018783569,0.9994108080863953,0.8482176065444946,0.07374999672174454,Mahalanobis,ImageNetR,5
316,0.9917477369308472,0.9997360110282898,0.9233880043029785,0.04374999925494194,ViM,ImageNetR,5
317,0.9769918918609619,0.9993180632591248,0.6570747494697571,0.10249999910593033,Entropy,ImageNetR,5
318,0.9828220009803772,0.9994809031486511,0.7351521253585815,0.07000000029802322,MaxLogit,ImageNetR,5
319,0.9432361125946045,0.991880476474762,0.882718563079834,0.10999999940395355,Logic-based,ImageNetA,5
320,0.9559623599052429,0.9949221014976501,0.9083383679389954,0.08749999850988388,Logic-based-OE,ImageNetA,5
321,0.7796927094459534,0.9761719703674316,0.5738407969474792,1.0,Logic-only,ImageNetA,5
322,0.915321946144104,0.9910590052604675,0.7203240990638733,1.0,Logic-only-OE,ImageNetA,5
323,0.9738526940345764,0.9964238405227661,0.9024172425270081,0.0925000011920929,Ensemble,ImageNetA,5
324,0.9680862426757812,0.9960215091705322,0.8367421627044678,0.14374999701976776,MSP,ImageNetA,5
325,0.9856686592102051,0.9983648061752319,0.8977335095405579,0.0637499988079071,Energy,ImageNetA,5
326,0.9661811590194702,0.9952380061149597,0.8775359392166138,0.13124999403953552,Mahalanobis,ImageNetA,5
327,0.985177755355835,0.9979247450828552,0.9523183703422546,0.057500001043081284,ViM,ImageNetA,5
328,0.9800822734832764,0.997684895992279,0.8680392503738403,0.08124999701976776,Entropy,ImageNetA,5
329,0.9834168553352356,0.9980393052101135,0.8928475975990295,0.0625,MaxLogit,ImageNetA,5
330,0.9561938047409058,0.9958347082138062,0.9355891346931458,0.07500000298023224,Logic-based,FoolingImages,6
331,0.9636704325675964,0.9971045851707458,0.9653880000114441,0.07249999791383743,Logic-based-OE,FoolingImages,6
332,0.8666499853134155,0.989234209060669,0.6046616435050964,1.0,Logic-only,FoolingImages,6
333,0.9627500176429749,0.997036874294281,0.9533118009567261,0.07249999791383743,Logic-only-OE,FoolingImages,6
334,0.9961485862731934,0.9996466040611267,0.9814530611038208,0.021250000223517418,Ensemble,FoolingImages,6
335,0.9943439960479736,0.9995196461677551,0.9603603482246399,0.028750000521540642,MSP,FoolingImages,6
336,0.9994292259216309,0.9999539256095886,0.9941145777702332,0.0012499999720603228,Energy,FoolingImages,6
337,0.9724416136741638,0.9975630044937134,0.8166471123695374,0.14875000715255737,Mahalanobis,FoolingImages,6
338,0.9863724708557129,0.9987018704414368,0.9359344840049744,0.0625,ViM,FoolingImages,6
339,0.998241126537323,0.99985671043396,0.983728289604187,0.012500000186264515,Entropy,FoolingImages,6
340,0.9987320303916931,0.9998952150344849,0.9897435903549194,0.007499999832361937,MaxLogit,FoolingImages,6
341,0.9532663822174072,0.9916684627532959,0.93925940990448,0.07625000178813934,Logic-based,Textures,6
342,0.9627798795700073,0.9946538209915161,0.9618732929229736,0.07249999791383743,Logic-based-OE,Textures,6
343,0.830859899520874,0.9765855073928833,0.6338041424751282,1.0,Logic-only,Textures,6
344,0.9520478844642639,0.9933361411094666,0.8927381634712219,0.07249999791383743,Logic-only-OE,Textures,6
345,0.9960216283798218,0.99937903881073,0.9843525886535645,0.026249999180436134,Ensemble,Textures,6
346,0.995137095451355,0.999282956123352,0.9751443266868591,0.02500000037252903,MSP,Textures,6
347,0.9993417263031006,0.9999068379402161,0.9956143498420715,0.0012499999720603228,Energy,Textures,6
348,0.9296163320541382,0.9870263338088989,0.7892985939979553,0.2887499928474426,Mahalanobis,Textures,6
349,0.9712370038032532,0.9940540194511414,0.9344644546508789,0.08749999850988388,ViM,Textures,6
350,0.9983167052268982,0.9997603893280029,0.989406943321228,0.0062500000931322575,Entropy,Textures,6
351,0.9988049268722534,0.9998276829719543,0.9930335283279419,0.0062500000931322575,MaxLogit,Textures,6
352,0.9517799615859985,0.9761410355567932,0.9543662667274475,0.08250000327825546,Logic-based,ImageNetO,6
353,0.9634424448013306,0.9856933355331421,0.9732908606529236,0.07249999791383743,Logic-based-OE,ImageNetO,6
354,0.8237500190734863,0.940640926361084,0.7590533494949341,1.0,Logic-only,ImageNetO,6
355,0.9602500200271606,0.9848120808601379,0.9648479223251343,0.07249999791383743,Logic-only-OE,ImageNetO,6
356,0.99225252866745,0.9963915348052979,0.9867463111877441,0.03375000134110451,Ensemble,ImageNetO,6
357,0.9931887984275818,0.9971469044685364,0.9858211278915405,0.032499998807907104,MSP,ImageNetO,6
358,0.998826265335083,0.9995318651199341,0.9972044229507446,0.0037499999161809683,Energy,ImageNetO,6
359,0.9613631963729858,0.9802507162094116,0.9374595880508423,0.16249999403953552,Mahalanobis,ImageNetO,6
360,0.9848880767822266,0.9915163516998291,0.9781606197357178,0.057500001043081284,ViM,ImageNetO,6
361,0.9974936842918396,0.9990013241767883,0.9940878748893738,0.012500000186264515,Entropy,ImageNetO,6
362,0.9980862140655518,0.9992145299911499,0.995794415473938,0.009999999776482582,MaxLogit,ImageNetO,6
363,0.9480189085006714,0.9982454180717468,0.8122220039367676,0.0949999988079071,Logic-based,ImageNetR,6
364,0.9599999189376831,0.9988992214202881,0.8490810394287109,0.07249999791383743,Logic-based-OE,ImageNetR,6
365,0.8228332996368408,0.9949973821640015,0.5050307512283325,1.0,Logic-only,ImageNetR,6
366,0.9455333352088928,0.9985256195068359,0.6668714284896851,0.07249999791383743,Logic-only-OE,ImageNetR,6
367,0.9814779162406921,0.9993760585784912,0.8307461142539978,0.06624999642372131,Ensemble,ImageNetR,6
368,0.9731389880180359,0.999190628528595,0.6760138869285583,0.13875000178813934,MSP,ImageNetR,6
369,0.9896058440208435,0.9997090101242065,0.780286431312561,0.04374999925494194,Energy,ImageNetR,6
370,0.9752092957496643,0.9991888999938965,0.7964159250259399,0.10999999940395355,Mahalanobis,ImageNetR,6
371,0.9902180433273315,0.999670684337616,0.912040114402771,0.04749999940395355,ViM,ImageNetR,6
372,0.9836155772209167,0.9995331764221191,0.7133016586303711,0.07249999791383743,Entropy,ImageNetR,6
373,0.9875468015670776,0.9996407628059387,0.7711998224258423,0.04874999821186066,MaxLogit,ImageNetR,6
374,0.9418213963508606,0.9917524456977844,0.8794257640838623,0.11500000208616257,Logic-based,ImageNetA,6
375,0.9557483196258545,0.9949072599411011,0.9075292348861694,0.08874999731779099,Logic-based-OE,ImageNetA,6
376,0.7834824323654175,0.9765781164169312,0.5751975774765015,1.0,Logic-only,ImageNetA,6
377,0.9163252115249634,0.9911654591560364,0.7229402661323547,1.0,Logic-only-OE,ImageNetA,6
378,0.9747846126556396,0.9965589642524719,0.9026023149490356,0.09125000238418579,Ensemble,ImageNetA,6
379,0.9733506441116333,0.9968225955963135,0.8573727011680603,0.14249999821186066,MSP,ImageNetA,6
380,0.9877277612686157,0.9986317753791809,0.9126561284065247,0.05624999850988388,Energy,ImageNetA,6
381,0.9593616724014282,0.9943244457244873,0.8569079637527466,0.17249999940395355,Mahalanobis,ImageNetA,6
382,0.9850372672080994,0.9978013634681702,0.9520819783210754,0.05874999985098839,ViM,ImageNetA,6
383,0.9830665588378906,0.9980844259262085,0.887008011341095,0.07999999821186066,Entropy,ImageNetA,6
384,0.9861910939216614,0.998420238494873,0.9087567329406738,0.054999999701976776,MaxLogit,ImageNetA,6
385,0.9513696432113647,0.995467483997345,0.9298056364059448,0.08375000208616257,Logic-based,FoolingImages,7
386,0.9585570693016052,0.9966925382614136,0.9593049883842468,0.08250000327825546,Logic-based-OE,FoolingImages,7
387,0.8728500008583069,0.989683985710144,0.6114792823791504,1.0,Logic-only,FoolingImages,7
388,0.9566500782966614,0.9965523481369019,0.9347437620162964,0.08250000327825546,Logic-only-OE,FoolingImages,7
389,0.9965901374816895,0.9996756315231323,0.9836505651473999,0.012500000186264515,Ensemble,FoolingImages,7
390,0.9907346367835999,0.9992064833641052,0.9405296444892883,0.04625000059604645,MSP,FoolingImages,7
391,0.998938262462616,0.9999138116836548,0.9897424578666687,0.0024999999441206455,Energy,FoolingImages,7
392,0.9662631154060364,0.9969794154167175,0.7870585918426514,0.17874999344348907,Mahalanobis,FoolingImages,7
393,0.9806761741638184,0.9980688095092773,0.919342577457428,0.08874999731779099,ViM,FoolingImages,7
394,0.9970049858093262,0.9997551441192627,0.9731043577194214,0.014999999664723873,Entropy,FoolingImages,7
395,0.9977551698684692,0.9998146891593933,0.9824535846710205,0.014999999664723873,MaxLogit,FoolingImages,7
396,0.9483069777488708,0.9909880757331848,0.9339090585708618,0.08500000089406967,Logic-based,Textures,7
397,0.9574370980262756,0.9938672780990601,0.9553509950637817,0.08250000327825546,Logic-based-OE,Textures,7
398,0.8385372161865234,0.9774804711341858,0.6394723057746887,1.0,Logic-only,Textures,7
399,0.9446542263031006,0.9922998547554016,0.874848484992981,0.08250000327825546,Logic-only-OE,Textures,7
400,0.996171236038208,0.9993804097175598,0.9859676957130432,0.017500000074505806,Ensemble,Textures,7
401,0.9936245679855347,0.9990580081939697,0.9687075614929199,0.036249998956918716,MSP,Textures,7
402,0.9995099306106567,0.9999305009841919,0.9967770576477051,0.0012499999720603228,Energy,Textures,7
403,0.9167091250419617,0.9841655492782593,0.7592043876647949,0.3137499988079071,Mahalanobis,Textures,7
404,0.9619688391685486,0.9914989471435547,0.9186102151870728,0.11999999731779099,ViM,Textures,7
405,0.9981239438056946,0.999732494354248,0.9883947968482971,0.0062500000931322575,Entropy,Textures,7
406,0.9987450838088989,0.999819278717041,0.9927811026573181,0.007499999832361937,MaxLogit,Textures,7
407,0.9462149739265442,0.9735746383666992,0.9499324560165405,0.08749999850988388,Logic-based,ImageNetO,7
408,0.9583293199539185,0.9837411046028137,0.9694061875343323,0.08250000327825546,Logic-based-OE,ImageNetO,7
409,0.8217500448226929,0.9391180276870728,0.7568071484565735,1.0,Logic-only,ImageNetO,7
410,0.9547500014305115,0.9827595949172974,0.9598690271377563,0.08250000327825546,Logic-only-OE,ImageNetO,7
411,0.9928462505340576,0.9965280890464783,0.9879153966903687,0.027499999850988388,Ensemble,ImageNetO,7
412,0.9922544360160828,0.9967847466468811,0.9837384819984436,0.04374999925494194,MSP,ImageNetO,7
413,0.9990469217300415,0.9996258616447449,0.9976276755332947,0.0012499999720603228,Energy,ImageNetO,7
414,0.9485943913459778,0.9739834070205688,0.914691150188446,0.20874999463558197,Mahalanobis,ImageNetO,7
415,0.9763299822807312,0.9859239459037781,0.9675408005714417,0.08124999701976776,ViM,ImageNetO,7
416,0.9973368644714355,0.9989549517631531,0.9934487342834473,0.012500000186264515,Entropy,ImageNetO,7
417,0.998141884803772,0.9992546439170837,0.9956871867179871,0.012500000186264515,MaxLogit,ImageNetO,7
418,0.942959189414978,0.9980828762054443,0.8055762648582458,0.10249999910593033,Logic-based,ImageNetR,7
419,0.954596996307373,0.9987446069717407,0.8369467854499817,0.08250000327825546,Logic-based-OE,ImageNetR,7
420,0.8228833675384521,0.994965136051178,0.5011223554611206,1.0,Logic-only,ImageNetR,7
421,0.9379000067710876,0.9983131885528564,0.6447080969810486,0.08250000327825546,Logic-only-OE,ImageNetR,7
422,0.9826447367668152,0.9994106292724609,0.8260363340377808,0.07124999910593033,Ensemble,ImageNetR,7
423,0.9718621373176575,0.9991539120674133,0.678803563117981,0.14624999463558197,MSP,ImageNetR,7
424,0.9910090565681458,0.9997519254684448,0.7970379590988159,0.04125000163912773,Energy,ImageNetR,7
425,0.9670799374580383,0.9989094138145447,0.7471790909767151,0.15125000476837158,Mahalanobis,ImageNetR,7
426,0.985008716583252,0.9994697570800781,0.8942347168922424,0.054999999701976776,ViM,ImageNetR,7
427,0.9839756488800049,0.9995476603507996,0.717867374420166,0.07249999791383743,Entropy,ImageNetR,7
428,0.9882012009620667,0.9996650815010071,0.7858356237411499,0.05249999836087227,MaxLogit,ImageNetR,7
429,0.9366639256477356,0.9910778403282166,0.8725478053092957,0.11999999731779099,Logic-based,ImageNetA,7
430,0.9496501088142395,0.994141697883606,0.8956635594367981,0.09875000268220901,Logic-based-OE,ImageNetA,7
431,0.7853052020072937,0.9765625,0.5730475187301636,1.0,Logic-only,ImageNetA,7
432,0.9045693874359131,0.9898592829704285,0.7004322409629822,1.0,Logic-only-OE,ImageNetA,7
433,0.9749234318733215,0.9965091347694397,0.8980026245117188,0.10125000029802322,Ensemble,ImageNetA,7
434,0.9704200029373169,0.9964337348937988,0.8498047590255737,0.14749999344348907,MSP,ImageNetA,7
435,0.988618016242981,0.9987499713897705,0.914313793182373,0.054999999701976776,Energy,ImageNetA,7
436,0.9554710388183594,0.9938204288482666,0.8421021699905396,0.1887499988079071,Mahalanobis,ImageNetA,7
437,0.9809851050376892,0.9970985054969788,0.9434010982513428,0.07000000029802322,ViM,ImageNetA,7
438,0.9821004867553711,0.9979828000068665,0.8809470534324646,0.08624999970197678,Entropy,ImageNetA,7
439,0.9861582517623901,0.9984349012374878,0.9083760380744934,0.061250001192092896,MaxLogit,ImageNetA,7
440,0.9544746279716492,0.9955635070800781,0.9341161847114563,0.07874999940395355,Logic-based,FoolingImages,8
441,0.9630849957466125,0.9970611333847046,0.9653235077857971,0.07374999672174454,Logic-based-OE,FoolingImages,8
442,0.8521249890327454,0.9880145788192749,0.5909830927848816,1.0,Logic-only,FoolingImages,8
443,0.9626250267028809,0.9970272779464722,0.9591987133026123,0.07374999672174454,Logic-only-OE,FoolingImages,8
444,0.9966431856155396,0.9997097253799438,0.9817133545875549,0.017500000074505806,Ensemble,FoolingImages,8
445,0.9892577528953552,0.9990555644035339,0.9368776679039001,0.051249999552965164,MSP,FoolingImages,8
446,0.9985642433166504,0.9998806118965149,0.9883117079734802,0.0062500000931322575,Energy,FoolingImages,8
447,0.9836645126342773,0.9985737800598145,0.8867043852806091,0.08250000327825546,Mahalanobis,FoolingImages,8
448,0.990694522857666,0.9991509914398193,0.9548654556274414,0.04874999821186066,ViM,FoolingImages,8
449,0.9964810013771057,0.9997087717056274,0.9714889526367188,0.014999999664723873,Entropy,FoolingImages,8
450,0.9974867701530457,0.9997860193252563,0.9827978610992432,0.014999999664723873,MaxLogit,FoolingImages,8
451,0.9523312449455261,0.9914273023605347,0.9391691088676453,0.07874999940395355,Logic-based,Textures,8
452,0.962002158164978,0.9945274591445923,0.960402250289917,0.07374999672174454,Logic-based-OE,Textures,8
453,0.825624942779541,0.9758074283599854,0.6293549537658691,1.0,Logic-only,Textures,8
454,0.9499157667160034,0.9930437803268433,0.8839978575706482,0.07374999672174454,Logic-only-OE,Textures,8
455,0.9963656067848206,0.9994450807571411,0.9855624437332153,0.019999999552965164,Ensemble,Textures,8
456,0.9956520199775696,0.9993519186973572,0.9788466691970825,0.019999999552965164,MSP,Textures,8
457,0.9994515180587769,0.9999216794967651,0.9965158700942993,0.0012499999720603228,Energy,Textures,8
458,0.9499128460884094,0.9906156063079834,0.8538098335266113,0.1887499988079071,Mahalanobis,Textures,8
459,0.9769617915153503,0.9952390193939209,0.9502291083335876,0.07000000029802322,ViM,Textures,8
460,0.9988036155700684,0.9998297691345215,0.9923998713493347,0.0037499999161809683,Entropy,Textures,8
461,0.9990882277488708,0.9998677968978882,0.9948207139968872,0.0024999999441206455,MaxLogit,Textures,8
462,0.9504097700119019,0.9749541282653809,0.9535278677940369,0.07999999821186066,Logic-based,ImageNetO,8
463,0.9628278017044067,0.9854522347450256,0.9728736281394958,0.07374999672174454,Logic-based-OE,ImageNetO,8
464,0.8113750219345093,0.9363260269165039,0.748512327671051,1.0,Logic-only,ImageNetO,8
465,0.9593750238418579,0.9844960570335388,0.9637401103973389,0.07374999672174454,Logic-only-OE,ImageNetO,8
466,0.9928650259971619,0.9968223571777344,0.987290620803833,0.028750000521540642,Ensemble,ImageNetO,8
467,0.9928531050682068,0.9969565868377686,0.9855301380157471,0.03375000134110451,MSP,ImageNetO,8
468,0.9986262321472168,0.999441385269165,0.9968816041946411,0.004999999888241291,Energy,ImageNetO,8
469,0.9727699756622314,0.9860605001449585,0.9572435021400452,0.10499999672174454,Mahalanobis,ImageNetO,8
470,0.9875999689102173,0.9933887720108032,0.9824641942977905,0.04374999925494194,ViM,ImageNetO,8
471,0.9975943565368652,0.9990512132644653,0.9941886067390442,0.009999999776482582,Entropy,ImageNetO,8
472,0.9980493783950806,0.9991941452026367,0.9957444667816162,0.009999999776482582,MaxLogit,ImageNetO,8
473,0.9470920562744141,0.9981856346130371,0.8080043196678162,0.09000000357627869,Logic-based,ImageNetR,8
474,0.9596948027610779,0.9988951683044434,0.8495158553123474,0.07374999672174454,Logic-based-OE,ImageNetR,8
475,0.8137750029563904,0.9947226047515869,0.5022707581520081,1.0,Logic-only,ImageNetR,8
476,0.9470583200454712,0.9985687732696533,0.6813848614692688,0.07374999672174454,Logic-only-OE,ImageNetR,8
477,0.9828250408172607,0.9994486570358276,0.8251756429672241,0.0637499988079071,Ensemble,ImageNetR,8
478,0.9723994731903076,0.9991589188575745,0.6869786381721497,0.13375000655651093,MSP,ImageNetR,8
479,0.9904567003250122,0.9997314214706421,0.7996829152107239,0.03750000149011612,Energy,ImageNetR,8
480,0.9798179268836975,0.9993433952331543,0.8333471417427063,0.08624999970197678,Mahalanobis,ImageNetR,8
481,0.9906592965126038,0.9996985197067261,0.917128324508667,0.04125000163912773,ViM,ImageNetR,8
482,0.984319806098938,0.9995560646057129,0.724860429763794,0.07249999791383743,Entropy,ImageNetR,8
483,0.9885014295578003,0.9996680617332458,0.7911632657051086,0.04625000059604645,MaxLogit,ImageNetR,8
484,0.9425082206726074,0.9918222427368164,0.8829411268234253,0.10750000178813934,Logic-based,ImageNetA,8
485,0.9556962251663208,0.9949153661727905,0.9079327583312988,0.08375000208616257,Logic-based-OE,ImageNetA,8
486,0.7839276194572449,0.9765995144844055,0.5750232934951782,1.0,Logic-only,ImageNetA,8
487,0.9175731539726257,0.9912915825843811,0.7272384762763977,1.0,Logic-only-OE,ImageNetA,8
488,0.9764858484268188,0.9968724846839905,0.9052600860595703,0.09375,Ensemble,ImageNetA,8
489,0.9731653332710266,0.9967620372772217,0.8597369194030762,0.13375000655651093,MSP,ImageNetA,8
490,0.9879454374313354,0.9986474514007568,0.9104973673820496,0.04749999940395355,Energy,ImageNetA,8
491,0.9673824906349182,0.9954079389572144,0.8893939256668091,0.1274999976158142,Mahalanobis,ImageNetA,8
492,0.9863640069961548,0.9980760812759399,0.9583619832992554,0.05000000074505806,ViM,ImageNetA,8
493,0.984041154384613,0.99820876121521,0.8900213837623596,0.07750000059604645,Entropy,ImageNetA,8
494,0.9866355657577515,0.9984708428382874,0.9072350263595581,0.05624999850988388,MaxLogit,ImageNetA,8
495,0.953344464302063,0.9954005479812622,0.9330395460128784,0.07500000298023224,Logic-based,FoolingImages,9
496,0.9617149233818054,0.9969445466995239,0.9626214504241943,0.07625000178813934,Logic-based-OE,FoolingImages,9
497,0.8450999855995178,0.9874136447906494,0.5850964188575745,1.0,Logic-only,FoolingImages,9
498,0.9600250124931335,0.9968202710151672,0.9408589005470276,0.07625000178813934,Logic-only-OE,FoolingImages,9
499,0.995621919631958,0.9996092319488525,0.9789546132087708,0.02250000089406967,Ensemble,FoolingImages,9
500,0.9919482469558716,0.9992945194244385,0.9487285614013672,0.03999999910593033,MSP,FoolingImages,9
501,0.9987197518348694,0.999891996383667,0.9901655912399292,0.0062500000931322575,Energy,FoolingImages,9
502,0.9676670432090759,0.9972290992736816,0.7633585333824158,0.1899999976158142,Mahalanobis,FoolingImages,9
503,0.9846016764640808,0.9985988140106201,0.9232576489448547,0.07249999791383743,ViM,FoolingImages,9
504,0.9971332550048828,0.9997610449790955,0.9771496057510376,0.013749999925494194,Entropy,FoolingImages,9
505,0.9976629614830017,0.9997984170913696,0.9850854873657227,0.011250000447034836,MaxLogit,FoolingImages,9
506,0.9510183930397034,0.9910541772842407,0.9378600716590881,0.07750000059604645,Logic-based,Textures,9
507,0.9607148170471191,0.9943422079086304,0.9590044617652893,0.07625000178813934,Logic-based-OE,Textures,9
508,0.8163121342658997,0.9744343757629395,0.6220349073410034,1.0,Logic-only,Textures,9
509,0.9484884738922119,0.9928415417671204,0.8817795515060425,0.07625000178813934,Logic-only-OE,Textures,9
510,0.9955641031265259,0.9993077516555786,0.9834721088409424,0.02250000089406967,Ensemble,Textures,9
511,0.994952380657196,0.9992399215698242,0.975644052028656,0.01875000074505806,MSP,Textures,9
512,0.9991775155067444,0.9998805522918701,0.9952396750450134,0.0024999999441206455,Energy,Textures,9
513,0.926662266254425,0.9867879748344421,0.771583616733551,0.30375000834465027,Mahalanobis,Textures,9
514,0.9699278473854065,0.9939119815826416,0.9312944412231445,0.0925000011920929,ViM,Textures,9
515,0.9983175992965698,0.9997589588165283,0.9897369146347046,0.0062500000931322575,Entropy,Textures,9
516,0.9985255002975464,0.9997815489768982,0.9924988746643066,0.007499999832361937,MaxLogit,Textures,9
517,0.9495730996131897,0.9742678999900818,0.9531829357147217,0.08124999701976776,Logic-based,ImageNetO,9
518,0.9614518284797668,0.9848926067352295,0.9716494679450989,0.07625000178813934,Logic-based-OE,ImageNetO,9
519,0.8052499890327454,0.9341070652008057,0.7434845566749573,1.0,Logic-only,ImageNetO,9
520,0.9568749666213989,0.9836277365684509,0.9595926403999329,0.07625000178813934,Logic-only-OE,ImageNetO,9
521,0.9926662445068359,0.9966487884521484,0.9874550700187683,0.029999999329447746,Ensemble,ImageNetO,9
522,0.992469310760498,0.9967460036277771,0.9849613904953003,0.03375000134110451,MSP,ImageNetO,9
523,0.9984681010246277,0.9993700385093689,0.996581494808197,0.004999999888241291,Energy,ImageNetO,9
524,0.963536262512207,0.9824516773223877,0.9367479085922241,0.1574999988079071,Mahalanobis,ImageNetO,9
525,0.9851680397987366,0.9922720789909363,0.9783045649528503,0.054999999701976776,ViM,ImageNetO,9
526,0.997132420539856,0.9988438487052917,0.993413507938385,0.009999999776482582,Entropy,ImageNetO,9
527,0.9975550174713135,0.9989655017852783,0.9949425458908081,0.008750000037252903,MaxLogit,ImageNetO,9
528,0.9463664293289185,0.9981702566146851,0.797664999961853,0.0925000011920929,Logic-based,ImageNetR,9
529,0.9579977989196777,0.9988449811935425,0.8360530138015747,0.07625000178813934,Logic-based-OE,ImageNetR,9
530,0.8156833648681641,0.9947748780250549,0.5022215247154236,1.0,Logic-only,ImageNetR,9
531,0.943941593170166,0.9984819293022156,0.6664465665817261,0.07625000178813934,Logic-only-OE,ImageNetR,9
532,0.9806357026100159,0.999345064163208,0.8152801990509033,0.06624999642372131,Ensemble,ImageNetR,9
533,0.9683282971382141,0.9990231990814209,0.6442040801048279,0.16500000655651093,MSP,ImageNetR,9
534,0.9871135950088501,0.9996322989463806,0.755875825881958,0.05624999850988388,Energy,ImageNetR,9
535,0.9780802130699158,0.9993153214454651,0.8053716421127319,0.10125000029802322,Mahalanobis,ImageNetR,9
536,0.9908124208450317,0.9997121691703796,0.9159752130508423,0.04125000163912773,ViM,ImageNetR,9
537,0.9799407720565796,0.9994211196899414,0.6780430674552917,0.09624999761581421,Entropy,ImageNetR,9
538,0.9846280813217163,0.9995453357696533,0.7460234761238098,0.06875000149011612,MaxLogit,ImageNetR,9
539,0.9408287405967712,0.9915471076965332,0.8775278925895691,0.11999999731779099,Logic-based,ImageNetA,9
540,0.9534844160079956,0.9946250915527344,0.901538074016571,0.08500000089406967,Logic-based-OE,ImageNetA,9
541,0.7790886759757996,0.9760092496871948,0.5723862051963806,1.0,Logic-only,ImageNetA,9
542,0.9117746353149414,0.9906625747680664,0.7138806581497192,1.0,Logic-only-OE,ImageNetA,9
543,0.9742820262908936,0.9964461922645569,0.9004296660423279,0.09624999761581421,Ensemble,ImageNetA,9
544,0.9728232622146606,0.9966897368431091,0.8516994714736938,0.14000000059604645,MSP,ImageNetA,9
545,0.988064169883728,0.9986513257026672,0.9128532409667969,0.05624999850988388,Energy,ImageNetA,9
546,0.9669761061668396,0.9955717325210571,0.8808621764183044,0.14000000059604645,Mahalanobis,ImageNetA,9
547,0.9869248867034912,0.9982132911682129,0.9577064514160156,0.051249999552965164,ViM,ImageNetA,9
548,0.9828343987464905,0.9980455040931702,0.8821083903312683,0.07874999940395355,Entropy,ImageNetA,9
549,0.9862098097801208,0.9983862638473511,0.9084087014198303,0.0625,MaxLogit,ImageNetA,9
